country,state,county,lat,lng,type,measure,beds,population,year,source
US,OR,union,43.804133,-120.554201,ICU,1000HAB,0.968617,25810,2018,arcgis
US,OR,wallowa,43.804133,-120.554201,ICU,1000HAB,8.304196,6864,2018,arcgis
US,OR,wasco,43.804133,-120.554201,ACUTE,1000HAB,1.90758,25687,2018,arcgis
US,OR,wasco,43.804133,-120.554201,ICU,1000HAB,0.661813,25687,2019,khn
US,OR,washington,43.804133,-120.554201,ACUTE,1000HAB,1.382696,572071,2018,arcgis
US,OR,washington,43.804133,-120.554201,ICU,1000HAB,0.148583,572071,2019,khn
US,OR,washington,43.804133,-120.554201,PSYCHIATRIC,1000HAB,0.136347,572071,2018,arcgis
US,OR,wheeler,43.804133,-120.554201,ICU,1000HAB,0,1415,2019,khn
US,OR,yamhill,43.804133,-120.554201,ACUTE,1000HAB,1.250415,102366,2018,arcgis
US,OR,yamhill,43.804133,-120.554201,ICU,1000HAB,0.107458,102366,2019,khn
US,PA,adams,41.203322,-77.194525,ACUTE,1000HAB,0.748112,101589,2018,arcgis
US,PA,adams,41.203322,-77.194525,ICU,1000HAB,0.078749,101589,2019,khn
US,PA,allegheny,41.203322,-77.194525,ACUTE,1000HAB,5.516406,1229605,2018,arcgis
US,PA,allegheny,41.203322,-77.194525,ICU,1000HAB,0.471696,1229605,2019,khn
US,PA,allegheny,41.203322,-77.194525,OTHER,1000HAB,0.770979,1229605,2017,arcgis
US,PA,allegheny,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.035784,1229605,2018,arcgis
US,PA,armstrong,41.203322,-77.194525,ACUTE,1000HAB,2.32255,66737,2018,arcgis
US,PA,armstrong,41.203322,-77.194525,ICU,1000HAB,0.17981,66737,2019,khn
US,PA,beaver,41.203322,-77.194525,ACUTE,1000HAB,2.146752,168161,2018,arcgis
US,PA,beaver,41.203322,-77.194525,ICU,1000HAB,0.118934,168161,2019,khn
US,PA,beaver,41.203322,-77.194525,OTHER,1000HAB,0.208134,168161,2018,arcgis
US,PA,bedford,41.203322,-77.194525,ACUTE,1000HAB,1.002229,48891,2018,arcgis
US,PA,bedford,41.203322,-77.194525,ICU,1000HAB,0.081815,48891,2019,khn
US,PA,berks,41.203322,-77.194525,ACUTE,1000HAB,2.127557,415500,2018,arcgis
US,PA,berks,41.203322,-77.194525,ICU,1000HAB,0.170878,415500,2019,khn
US,PA,berks,41.203322,-77.194525,OTHER,1000HAB,0.144404,415500,2018,arcgis
US,PA,berks,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.729242,415500,2018,arcgis
US,PA,blair,41.203322,-77.194525,ACUTE,1000HAB,3.607619,124736,2018,arcgis
US,PA,blair,41.203322,-77.194525,ICU,1000HAB,0.400847,124736,2019,khn
US,PA,blair,41.203322,-77.194525,OTHER,1000HAB,1.186506,124736,2018,arcgis
US,PA,bradford,41.203322,-77.194525,ACUTE,1000HAB,5.930524,61546,2017,arcgis
US,PA,bradford,41.203322,-77.194525,ICU,1000HAB,0.682416,61546,2019,khn
US,PA,bucks,41.203322,-77.194525,ACUTE,1000HAB,1.987275,626486,2018,arcgis
US,PA,bucks,41.203322,-77.194525,ICU,1000HAB,0.143658,626486,2019,khn
US,PA,bucks,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.086195,626486,2018,arcgis
US,PA,butler,41.203322,-77.194525,ACUTE,1000HAB,1.591535,185984,2018,arcgis
US,PA,butler,41.203322,-77.194525,ICU,1000HAB,0.188188,185984,2019,khn
US,PA,cambria,41.203322,-77.194525,ACUTE,1000HAB,3.79772,135871,2018,arcgis
US,PA,cambria,41.203322,-77.194525,ICU,1000HAB,0.220798,135871,2019,khn
US,PA,cambria,41.203322,-77.194525,OTHER,1000HAB,0.574074,135871,2018,arcgis
US,PA,cameron,41.203322,-77.194525,ICU,1000HAB,0,4754,2019,khn
US,PA,carbon,41.203322,-77.194525,ACUTE,1000HAB,2.422367,63987,2018,arcgis
US,PA,carbon,41.203322,-77.194525,ICU,1000HAB,0.203166,63987,2019,khn
US,PA,centre,41.203322,-77.194525,ACUTE,1000HAB,1.618465,160646,2018,arcgis
US,PA,centre,41.203322,-77.194525,ICU,1000HAB,0,160646,2019,khn
US,PA,centre,41.203322,-77.194525,OTHER,1000HAB,0.454415,160646,2018,arcgis
US,PA,centre,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.653611,160646,2018,arcgis
US,PA,chester,41.203322,-77.194525,ACUTE,1000HAB,1.692406,514652,2018,arcgis
US,PA,chester,41.203322,-77.194525,ICU,1000HAB,0.180705,514652,2019,khn
US,PA,chester,41.203322,-77.194525,OTHER,1000HAB,0.645096,514652,2018,arcgis
US,PA,chester,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.161274,514652,2018,arcgis
US,PA,clarion,41.203322,-77.194525,ACUTE,1000HAB,2.116293,38747,2018,arcgis
US,PA,clarion,41.203322,-77.194525,ICU,1000HAB,0.180659,38747,2019,khn
US,PA,clarion,41.203322,-77.194525,PSYCHIATRIC,1000HAB,1.909825,38747,2018,arcgis
US,PA,clearfield,41.203322,-77.194525,ACUTE,1000HAB,3.849067,80539,2018,arcgis
US,PA,clearfield,41.203322,-77.194525,ICU,1000HAB,0.335241,80539,2019,khn
US,PA,clinton,41.203322,-77.194525,ACUTE,1000HAB,2.822919,39321,2018,arcgis
US,PA,clinton,41.203322,-77.194525,ICU,1000HAB,0.254317,39321,2019,khn
US,PA,columbia,41.203322,-77.194525,ACUTE,1000HAB,2.597013,66615,2018,arcgis
US,PA,columbia,41.203322,-77.194525,ICU,1000HAB,0.330256,66615,2019,khn
US,PA,crawford,41.203322,-77.194525,ACUTE,1000HAB,3.327691,86847,2018,arcgis
US,PA,crawford,41.203322,-77.194525,ICU,1000HAB,0.184232,86847,2019,khn
US,PA,cumberland,41.203322,-77.194525,ACUTE,1000HAB,2.245719,245801,2017,arcgis
US,PA,cumberland,41.203322,-77.194525,ICU,1000HAB,0.183075,245801,2019,khn
US,PA,cumberland,41.203322,-77.194525,OTHER,1000HAB,0.431243,245801,2018,arcgis
US,PA,dauphin,41.203322,-77.194525,ACUTE,1000HAB,3.881769,273329,2018,arcgis
US,PA,dauphin,41.203322,-77.194525,ICU,1000HAB,0.51952,273329,2019,khn
US,PA,dauphin,41.203322,-77.194525,OTHER,1000HAB,0.197564,273329,2018,arcgis
US,PA,dauphin,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.270736,273329,2018,arcgis
US,PA,delaware,41.203322,-77.194525,ACUTE,1000HAB,1.993312,563384,2018,arcgis
US,PA,delaware,41.203322,-77.194525,ICU,1000HAB,0.177499,563384,2019,khn
US,PA,delaware,41.203322,-77.194525,OTHER,1000HAB,0.069225,563384,2016,arcgis
US,PA,elk,41.203322,-77.194525,ACUTE,1000HAB,2.599006,30781,2018,arcgis
US,PA,elk,41.203322,-77.194525,ICU,1000HAB,0,30781,2019,khn
US,PA,erie,41.203322,-77.194525,ACUTE,1000HAB,3.552993,277794,2017,arcgis
US,PA,erie,41.203322,-77.194525,ICU,1000HAB,0.316781,277794,2019,khn
US,PA,erie,41.203322,-77.194525,OTHER,1000HAB,0.84955,277794,2018,arcgis
US,PA,fayette,41.203322,-77.194525,ACUTE,1000HAB,2.125263,133160,2018,arcgis
US,PA,fayette,41.203322,-77.194525,ICU,1000HAB,0.112646,133160,2019,khn
US,PA,forest,41.203322,-77.194525,ICU,1000HAB,0,7388,2019,khn
US,PA,franklin,41.203322,-77.194525,ACUTE,1000HAB,1.986889,153003,2018,arcgis
US,PA,franklin,41.203322,-77.194525,ICU,1000HAB,0.15686,153003,2019,khn
US,PA,franklin,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.732012,153003,2018,arcgis
US,PA,fulton,41.203322,-77.194525,ACUTE,1000HAB,1.435309,14631,2018,arcgis
US,PA,fulton,41.203322,-77.194525,ICU,1000HAB,0,14631,2019,khn
US,PA,greene,41.203322,-77.194525,ACUTE,1000HAB,2.062242,37338,2018,arcgis
US,PA,greene,41.203322,-77.194525,ICU,1000HAB,0,37338,2019,khn
US,PA,huntingdon,41.203322,-77.194525,ACUTE,1000HAB,2.188854,45686,2018,arcgis
US,PA,huntingdon,41.203322,-77.194525,ICU,1000HAB,0.15322,45686,2019,khn
US,PA,indiana,41.203322,-77.194525,ACUTE,1000HAB,1.894837,86551,2018,arcgis
US,PA,indiana,41.203322,-77.194525,ICU,1000HAB,0.138647,86551,2019,khn
US,PA,jefferson,41.203322,-77.194525,ACUTE,1000HAB,1.897962,44258,2018,arcgis
US,PA,jefferson,41.203322,-77.194525,ICU,1000HAB,0.112974,44258,2019,khn
US,PA,juniata,41.203322,-77.194525,ICU,1000HAB,0,24448,2019,khn
US,PA,lackawanna,41.203322,-77.194525,ACUTE,1000HAB,3.477071,211960,2017,arcgis
US,PA,lackawanna,41.203322,-77.194525,ICU,1000HAB,0.240611,211960,2019,khn
US,PA,lackawanna,41.203322,-77.194525,OTHER,1000HAB,0.636913,211960,2018,arcgis
US,PA,lackawanna,41.203322,-77.194525,PSYCHIATRIC,1000HAB,1.094546,211960,2018,arcgis
US,PA,lancaster,41.203322,-77.194525,ACUTE,1000HAB,2.109996,536494,2018,arcgis
US,PA,lancaster,41.203322,-77.194525,ICU,1000HAB,0.119293,536494,2019,khn
US,PA,lancaster,41.203322,-77.194525,OTHER,1000HAB,0.109973,536494,2018,arcgis
US,PA,lawrence,41.203322,-77.194525,ACUTE,1000HAB,3.581508,88231,2018,arcgis
US,PA,lawrence,41.203322,-77.194525,ICU,1000HAB,0.20401,88231,2019,khn
US,PA,lebanon,41.203322,-77.194525,ACUTE,1000HAB,1.249855,137616,2018,arcgis
US,PA,lebanon,41.203322,-77.194525,ICU,1000HAB,0.130799,137616,2019,khn
US,PA,lebanon,41.203322,-77.194525,OTHER,1000HAB,1.547785,137616,2018,arcgis
US,PA,lebanon,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.719393,137616,2018,arcgis
US,PA,lehigh,41.203322,-77.194525,ACUTE,1000HAB,4.775843,360774,2017,arcgis
US,PA,lehigh,41.203322,-77.194525,ICU,1000HAB,0.39637,360774,2019,khn
US,PA,lehigh,41.203322,-77.194525,OTHER,1000HAB,0.371424,360774,2018,arcgis
US,PA,lehigh,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.221745,360774,2018,arcgis
US,PA,luzerne,41.203322,-77.194525,ACUTE,1000HAB,2.529681,318222,2018,arcgis
US,PA,luzerne,41.203322,-77.194525,ICU,1000HAB,0.223115,318222,2019,khn
US,PA,luzerne,41.203322,-77.194525,OTHER,1000HAB,1.052724,318222,2017,arcgis
US,PA,luzerne,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.336243,318222,2018,arcgis
US,PA,lycoming,41.203322,-77.194525,ACUTE,1000HAB,2.348394,115398,2018,arcgis
US,PA,lycoming,41.203322,-77.194525,ICU,1000HAB,0.277301,115398,2019,khn
US,PA,lycoming,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.268636,115398,2018,arcgis
US,PA,mckean,41.203322,-77.194525,ACUTE,1000HAB,3.280247,42070,2018,arcgis
US,PA,mckean,41.203322,-77.194525,ICU,1000HAB,0.11885,42070,2019,khn
US,PA,mercer,41.203322,-77.194525,ACUTE,1000HAB,4.585339,113623,2018,arcgis
US,PA,mercer,41.203322,-77.194525,ICU,1000HAB,0.396047,113623,2019,khn
US,PA,mifflin,41.203322,-77.194525,ACUTE,1000HAB,2.647895,46452,2018,arcgis
US,PA,mifflin,41.203322,-77.194525,ICU,1000HAB,0.215276,46452,2019,khn
US,PA,monroe,41.203322,-77.194525,ACUTE,1000HAB,1.404612,167306,2018,arcgis
US,PA,monroe,41.203322,-77.194525,ICU,1000HAB,0.262991,167306,2019,khn
US,PA,montgomery,41.203322,-77.194525,ACUTE,1000HAB,2.932781,818677,2017,arcgis
US,PA,montgomery,41.203322,-77.194525,ICU,1000HAB,0.262619,818677,2019,khn
US,PA,montgomery,41.203322,-77.194525,OTHER,1000HAB,0.481264,818677,2018,arcgis
US,PA,montgomery,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.958864,818677,2018,arcgis
US,PA,montour,41.203322,-77.194525,ACUTE,1000HAB,22.07409,18302,2018,arcgis
US,PA,montour,41.203322,-77.194525,ICU,1000HAB,2.294831,18302,2019,khn
US,PA,montour,41.203322,-77.194525,OTHER,1000HAB,3.933996,18302,2018,arcgis
US,PA,montour,41.203322,-77.194525,PSYCHIATRIC,1000HAB,9.834991,18302,2018,arcgis
US,PA,northampton,41.203322,-77.194525,ACUTE,1000HAB,1.202894,300941,2018,arcgis
US,PA,northampton,41.203322,-77.194525,ICU,1000HAB,0.212666,300941,2019,khn
US,PA,northumberland,41.203322,-77.194525,ACUTE,1000HAB,1.859455,93038,2018,arcgis
US,PA,northumberland,41.203322,-77.194525,ICU,1000HAB,0.06449,93038,2019,khn
US,PA,perry,41.203322,-77.194525,ICU,1000HAB,0,45878,2019,khn
US,PA,philadelphia,41.203322,-77.194525,ACUTE,1000HAB,3.982399,1569657,2017,arcgis
US,PA,philadelphia,41.203322,-77.194525,ICU,1000HAB,0.336379,1569657,2019,khn
US,PA,philadelphia,41.203322,-77.194525,OTHER,1000HAB,0.841585,1569657,2018,arcgis
US,PA,philadelphia,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.519222,1569657,2018,arcgis
US,PA,pike,41.203322,-77.194525,ICU,1000HAB,0,55687,2019,khn
US,PA,potter,41.203322,-77.194525,ACUTE,1000HAB,3.456356,17070,2018,arcgis
US,PA,potter,41.203322,-77.194525,ICU,1000HAB,0.234329,17070,2019,khn
US,PA,schuylkill,41.203322,-77.194525,ACUTE,1000HAB,2.501958,144287,2018,arcgis
US,PA,schuylkill,41.203322,-77.194525,ICU,1000HAB,0.11089,144287,2019,khn
US,PA,snyder,41.203322,-77.194525,ICU,1000HAB,0,40570,2019,khn
US,PA,somerset,41.203322,-77.194525,ACUTE,1000HAB,2.962218,75619,2018,arcgis
US,PA,somerset,41.203322,-77.194525,ICU,1000HAB,0.185139,75619,2019,khn
US,PA,sullivan,41.203322,-77.194525,ICU,1000HAB,0,6192,2019,khn
US,PA,susquehanna,41.203322,-77.194525,ACUTE,1000HAB,2.493048,41716,2017,arcgis
US,PA,susquehanna,41.203322,-77.194525,ICU,1000HAB,0.095886,41716,2019,khn
US,PA,tioga,41.203322,-77.194525,ACUTE,1000HAB,1.997593,41550,2018,arcgis
US,PA,tioga,41.203322,-77.194525,ICU,1000HAB,0.144404,41550,2019,khn
US,PA,union,41.203322,-77.194525,ACUTE,1000HAB,2.818714,45056,2018,arcgis
US,PA,union,41.203322,-77.194525,ICU,1000HAB,0.266335,45056,2019,khn
US,PA,venango,41.203322,-77.194525,ACUTE,1000HAB,3.101362,52880,2018,arcgis
US,PA,venango,41.203322,-77.194525,ICU,1000HAB,0.151286,52880,2019,khn
US,PA,warren,41.203322,-77.194525,ACUTE,1000HAB,2.205973,40345,2018,arcgis
US,PA,warren,41.203322,-77.194525,ICU,1000HAB,0.148717,40345,2019,khn
US,PA,warren,41.203322,-77.194525,PSYCHIATRIC,1000HAB,4.709382,40345,2018,arcgis
US,PA,washington,41.203322,-77.194525,ACUTE,1000HAB,2.898956,207661,2018,arcgis
US,PA,washington,41.203322,-77.194525,ICU,1000HAB,0.240777,207661,2019,khn
US,PA,wayne,41.203322,-77.194525,ACUTE,1000HAB,2.16819,51656,2018,arcgis
US,PA,wayne,41.203322,-77.194525,ICU,1000HAB,0.154871,51656,2019,khn
US,PA,wayne,41.203322,-77.194525,PSYCHIATRIC,1000HAB,1.742295,51656,2016,arcgis
US,PA,westmoreland,41.203322,-77.194525,ACUTE,1000HAB,1.83278,356835,2018,arcgis
US,PA,westmoreland,41.203322,-77.194525,ICU,1000HAB,0.142923,356835,2019,khn
US,PA,westmoreland,41.203322,-77.194525,PSYCHIATRIC,1000HAB,1.003265,356835,2016,arcgis
US,PA,wyoming,41.203322,-77.194525,ACUTE,1000HAB,1.729107,27760,2018,arcgis
US,PA,wyoming,41.203322,-77.194525,ICU,1000HAB,0.216138,27760,2019,khn
US,PA,york,41.203322,-77.194525,ACUTE,1000HAB,2.014852,442216,2018,arcgis
US,PA,york,41.203322,-77.194525,ICU,1000HAB,0.13568,442216,2019,khn
US,PA,york,41.203322,-77.194525,OTHER,1000HAB,0.20352,442216,2018,arcgis
US,RI,bristol,41.580095,-71.477429,ICU,1000HAB,0,49028,2019,khn
US,RI,kent,41.580095,-71.477429,ACUTE,1000HAB,2.188864,164012,2018,arcgis
US,RI,kent,41.580095,-71.477429,ICU,1000HAB,0.091457,164012,2019,khn
US,RI,newport,41.580095,-71.477429,ACUTE,1000HAB,1.550406,83204,2018,arcgis
US,RI,newport,41.580095,-71.477429,ICU,1000HAB,0.120187,83204,2019,khn
US,RI,providence,41.580095,-71.477429,ACUTE,1000HAB,3.530039,633704,2018,arcgis
US,RI,providence,41.580095,-71.477429,ICU,1000HAB,0.373992,633704,2019,khn
US,RI,providence,41.580095,-71.477429,OTHER,1000HAB,0.326651,633704,2018,arcgis
US,RI,providence,41.580095,-71.477429,PSYCHIATRIC,1000HAB,1.306604,633704,2018,arcgis
US,RI,washington,41.580095,-71.477429,ACUTE,1000HAB,1.783026,126190,2018,arcgis
US,RI,washington,41.580095,-71.477429,ICU,1000HAB,0.134717,126190,2019,khn
US,SC,abbeville,33.836081,-81.163725,ACUTE,1000HAB,1.008553,24788,2018,arcgis
US,SC,abbeville,33.836081,-81.163725,ICU,1000HAB,0.242053,24788,2019,khn
US,SC,aiken,33.836081,-81.163725,ACUTE,1000HAB,1.478513,165707,2018,arcgis
US,SC,aiken,33.836081,-81.163725,ICU,1000HAB,0.211216,165707,2019,khn
US,SC,allendale,33.836081,-81.163725,ACUTE,1000HAB,2.659009,9402,2018,arcgis
US,SC,allendale,33.836081,-81.163725,ICU,1000HAB,0,9402,2019,khn
US,SC,anderson,33.836081,-81.163725,ACUTE,1000HAB,2.858261,194174,2018,arcgis
US,SC,anderson,33.836081,-81.163725,ICU,1000HAB,0.206001,194174,2019,khn
US,SC,anderson,33.836081,-81.163725,PSYCHIATRIC,1000HAB,1.030004,194174,2018,arcgis
US,SC,bamberg,33.836081,-81.163725,ICU,1000HAB,0,14842,2019,khn
US,SC,barnwell,33.836081,-81.163725,ACUTE,1000HAB,2.432532,21788,2012,arcgis
US,SC,barnwell,33.836081,-81.163725,ICU,1000HAB,0,21788,2019,khn
US,SC,beaufort,33.836081,-81.163725,ACUTE,1000HAB,1.617257,179316,2018,arcgis
US,SC,beaufort,33.836081,-81.163725,ICU,1000HAB,0.133842,179316,2019,khn
US,SC,berkeley,33.836081,-81.163725,ICU,1000HAB,0,204632,2019,khn
US,SC,calhoun,33.836081,-81.163725,ICU,1000HAB,0,14808,2019,khn
US,SC,charleston,33.836081,-81.163725,ACUTE,1000HAB,4.7725,387847,2018,arcgis
US,SC,charleston,33.836081,-81.163725,ICU,1000HAB,0.569812,387847,2019,khn
US,SC,charleston,33.836081,-81.163725,OTHER,1000HAB,0.523402,387847,2018,arcgis
US,SC,charleston,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.288774,387847,2018,arcgis
US,SC,cherokee,33.836081,-81.163725,ACUTE,1000HAB,2.210472,56549,2018,arcgis
US,SC,cherokee,33.836081,-81.163725,ICU,1000HAB,0.212205,56549,2019,khn
US,SC,chester,33.836081,-81.163725,ACUTE,1000HAB,2.528991,32424,2018,arcgis
US,SC,chester,33.836081,-81.163725,ICU,1000HAB,0.185048,32424,2019,khn
US,SC,chesterfield,33.836081,-81.163725,ACUTE,1000HAB,1.279077,46127,2018,arcgis
US,SC,chesterfield,33.836081,-81.163725,ICU,1000HAB,0.130076,46127,2019,khn
US,SC,clarendon,33.836081,-81.163725,ACUTE,1000HAB,2.605692,34156,2018,arcgis
US,SC,clarendon,33.836081,-81.163725,ICU,1000HAB,0.175665,34156,2019,khn
US,SC,colleton,33.836081,-81.163725,ACUTE,1000HAB,3.485804,37581,2018,arcgis
US,SC,colleton,33.836081,-81.163725,ICU,1000HAB,0.212874,37581,2019,khn
US,SC,darlington,33.836081,-81.163725,ACUTE,1000HAB,2.782217,67572,2018,arcgis
US,SC,darlington,33.836081,-81.163725,ICU,1000HAB,0.177588,67572,2019,khn
US,SC,dillon,33.836081,-81.163725,ACUTE,1000HAB,2.5424,31073,2018,arcgis
US,SC,dillon,33.836081,-81.163725,ICU,1000HAB,0.193094,31073,2019,khn
US,SC,dorchester,33.836081,-81.163725,ACUTE,1000HAB,0.685491,151716,2018,arcgis
US,SC,dorchester,33.836081,-81.163725,ICU,1000HAB,0,151716,2019,khn
US,SC,edgefield,33.836081,-81.163725,ICU,1000HAB,0.939144,26620,2018,arcgis
US,SC,fairfield,33.836081,-81.163725,ICU,1000HAB,1.093231,22868,2018,arcgis
US,SC,florence,33.836081,-81.163725,ACUTE,1000HAB,6.330439,138537,2018,arcgis
US,SC,florence,33.836081,-81.163725,ICU,1000HAB,0.707392,138537,2019,khn
US,SC,florence,33.836081,-81.163725,OTHER,1000HAB,1.068307,138537,2018,arcgis
US,SC,georgetown,33.836081,-81.163725,ACUTE,1000HAB,4.880046,61065,2018,arcgis
US,SC,georgetown,33.836081,-81.163725,ICU,1000HAB,0.16376,61065,2019,khn
US,SC,greenville,33.836081,-81.163725,ACUTE,1000HAB,2.975535,490332,2017,arcgis
US,SC,greenville,33.836081,-81.163725,ICU,1000HAB,0.279403,490332,2019,khn
US,SC,greenville,33.836081,-81.163725,OTHER,1000HAB,0.259008,490332,2018,arcgis
US,SC,greenville,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.354862,490332,2018,arcgis
US,SC,greenwood,33.836081,-81.163725,ACUTE,1000HAB,5.058516,69981,2018,arcgis
US,SC,greenwood,33.836081,-81.163725,ICU,1000HAB,0.428688,69981,2019,khn
US,SC,greenwood,33.836081,-81.163725,OTHER,1000HAB,0.657321,69981,2018,arcgis
US,SC,hampton,33.836081,-81.163725,ACUTE,1000HAB,1.594737,20066,2018,arcgis
US,SC,hampton,33.836081,-81.163725,ICU,1000HAB,0.299013,20066,2019,khn
US,SC,horry,33.836081,-81.163725,ACUTE,1000HAB,2.147099,310186,2018,arcgis
US,SC,horry,33.836081,-81.163725,ICU,1000HAB,0.322387,310186,2019,khn
US,SC,horry,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.280477,310186,2018,arcgis
US,SC,jasper,33.836081,-81.163725,ACUTE,1000HAB,1.492809,27465,2018,arcgis
US,SC,jasper,33.836081,-81.163725,ICU,1000HAB,0.14564,27465,2019,khn
US,SC,kershaw,33.836081,-81.163725,ACUTE,1000HAB,1.898516,63734,2018,arcgis
US,SC,kershaw,33.836081,-81.163725,ICU,1000HAB,0.156902,63734,2019,khn
US,SC,lancaster,33.836081,-81.163725,ACUTE,1000HAB,2.438066,86544,2018,arcgis
US,SC,lancaster,33.836081,-81.163725,ICU,1000HAB,0.231096,86544,2019,khn
US,SC,lancaster,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.485302,86544,2018,arcgis
US,SC,laurens,33.836081,-81.163725,ACUTE,1000HAB,1.14272,66508,2018,arcgis
US,SC,laurens,33.836081,-81.163725,ICU,1000HAB,0.120286,66508,2019,khn
US,SC,lee,33.836081,-81.163725,ACUTE,1000HAB,1.117506,17897,2018,arcgis
US,SC,lee,33.836081,-81.163725,ICU,1000HAB,0,17897,2019,khn
US,SC,lexington,33.836081,-81.163725,ACUTE,1000HAB,1.624863,281870,2018,arcgis
US,SC,lexington,33.836081,-81.163725,ICU,1000HAB,0.195125,281870,2019,khn
US,SC,lexington,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.347678,281870,2018,arcgis
US,SC,marion,33.836081,-81.163725,ACUTE,1000HAB,3.903668,31765,2018,arcgis
US,SC,marion,33.836081,-81.163725,ICU,1000HAB,0.314812,31765,2019,khn
US,SC,marlboro,33.836081,-81.163725,ACUTE,1000HAB,3.41756,27505,2012,arcgis
US,SC,marlboro,33.836081,-81.163725,ICU,1000HAB,0,27505,2019,khn
US,SC,mccormick,33.836081,-81.163725,ICU,1000HAB,0,9694,2019,khn
US,SC,newberry,33.836081,-81.163725,ACUTE,1000HAB,2.373793,37914,2018,arcgis
US,SC,newberry,33.836081,-81.163725,ICU,1000HAB,0.184628,37914,2019,khn
US,SC,oconee,33.836081,-81.163725,ACUTE,1000HAB,2.225851,75926,2018,arcgis
US,SC,oconee,33.836081,-81.163725,ICU,1000HAB,0.158049,75926,2019,khn
US,SC,orangeburg,33.836081,-81.163725,ACUTE,1000HAB,3.2093,89116,2018,arcgis
US,SC,orangeburg,33.836081,-81.163725,ICU,1000HAB,0.224427,89116,2019,khn
US,SC,orangeburg,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.16832,89116,2018,arcgis
US,SC,pickens,33.836081,-81.163725,ACUTE,1000HAB,1.350361,121449,2018,arcgis
US,SC,pickens,33.836081,-81.163725,ICU,1000HAB,0.123509,121449,2019,khn
US,SC,richland,33.836081,-81.163725,ACUTE,1000HAB,4.443413,404869,2018,arcgis
US,SC,richland,33.836081,-81.163725,ICU,1000HAB,0.521156,404869,2019,khn
US,SC,richland,33.836081,-81.163725,OTHER,1000HAB,0.323561,404869,2018,arcgis
US,SC,richland,33.836081,-81.163725,PSYCHIATRIC,1000HAB,1.617807,404869,2018,arcgis
US,SC,saluda,33.836081,-81.163725,ICU,1000HAB,0,20228,2019,khn
US,SC,spartanburg,33.836081,-81.163725,ACUTE,1000HAB,2.707133,297732,2018,arcgis
US,SC,spartanburg,33.836081,-81.163725,ICU,1000HAB,0.13099,297732,2019,khn
US,SC,spartanburg,33.836081,-81.163725,OTHER,1000HAB,0.460145,297732,2018,arcgis
US,SC,sumter,33.836081,-81.163725,ACUTE,1000HAB,2.635525,107379,2018,arcgis
US,SC,sumter,33.836081,-81.163725,ICU,1000HAB,0.158318,107379,2019,khn
US,SC,union,33.836081,-81.163725,ACUTE,1000HAB,5.149071,27772,2018,arcgis
US,SC,union,33.836081,-81.163725,ICU,1000HAB,0.216045,27772,2019,khn
US,SC,williamsburg,33.836081,-81.163725,ACUTE,1000HAB,0.77505,32256,2018,arcgis
US,SC,williamsburg,33.836081,-81.163725,ICU,1000HAB,0.124008,32256,2019,khn
US,SC,york,33.836081,-81.163725,ACUTE,1000HAB,1.144383,251664,2018,arcgis
US,SC,york,33.836081,-81.163725,ICU,1000HAB,0.095365,251664,2019,khn
US,SC,york,33.836081,-81.163725,OTHER,1000HAB,0.182783,251664,2018,arcgis
US,SD,aurora,43.969515,-99.901813,ICU,1000HAB,0,2739,2019,khn
US,SD,beadle,43.969515,-99.901813,ICU,1000HAB,1.376425,18163,2018,arcgis
US,SD,bennett,43.969515,-99.901813,ICU,1000HAB,4.069767,3440,2018,arcgis
US,SD,bon homme,43.969515,-99.901813,ICU,1000HAB,7.171543,6972,2018,arcgis
US,SD,brookings,43.969515,-99.901813,ACUTE,1000HAB,1.454135,33697,2018,arcgis
US,SD,brookings,43.969515,-99.901813,ICU,1000HAB,0,33697,2019,khn
US,SD,brown,43.969515,-99.901813,ACUTE,1000HAB,4.451691,38637,2016,arcgis
US,SD,brown,43.969515,-99.901813,ICU,1000HAB,0.258819,38637,2019,khn
US,SD,brule,43.969515,-99.901813,ICU,1000HAB,4.734848,5280,2018,arcgis
US,SD,buffalo,43.969515,-99.901813,ICU,1000HAB,0,2048,2019,khn
US,SD,butte,43.969515,-99.901813,ICU,1000HAB,0,10194,2019,khn
US,SD,campbell,43.969515,-99.901813,ICU,1000HAB,0,1443,2019,khn
US,SD,charles mix,43.969515,-99.901813,ICU,1000HAB,3.970383,9319,2018,arcgis
